Name,Maths,English,PE,Art,History,IT,Biology,German
Abigail,25,80,64,15,42,9,81,63
Paul,39,16,99,10,42,44,69,1
Cynthia,96,89,22,88,42,66,88,8
Megan,8,94,89,17,65,66,71,51
Deanna,85,90,89,57,32,7,58,99
John,25,56,98,56,20,59,15,4
Barbara,28,22,27,89,76,47,43,2
Gregory,19,72,84,62,7,50,0,85
Kathy,47,68,54,56,7,93,61,45
Allison,96,93,2,88,42,82,2,55
Christina,46,44,34,19,33,89,55,4
Andrew,27,59,39,74,27,24,42,82
Elizabeth,64,74,26,10,6,23,31,18
Cory,58,71,57,75,48,68,1,46
Crystal,89,30,18,73,4,68,72,83
Lisa,19,18,8,18,63,100,34,35
Patrick,100,94,4,43,21,5,84,40
Jodi,83,83,61,37,97,19,99,72
Ariel,89,62,19,10,15,29,51,54
Samantha,39,91,96,26,43,39,86,74
Laura,82,5,63,20,0,79,69,86
Joseph,55,30,51,66,61,68,64,72
Crystal,96,7,47,35,87,97,36,19
Johnny,39,68,17,65,94,64,57,7
Ryan,2,36,88,27,10,42,12,80
Evelyn,40,29,46,92,7,2,9,89
James,82,39,91,72,30,1,24,53
Robert,99,63,34,82,87,2,57,12
Heather,69,100,33,39,55,43,15,39
Aaron,94,86,19,49,36,80,55,61
Stephanie,48,98,26,31,41,43,23,14
Christopher,8,50,85,48,30,10,100,18
Meredith,31,88,5,89,88,59,11,13
Deborah,36,62,60,11,13,57,98,14
Karen,70,87,95,64,37,62,60,12
Sheri,24,26,76,98,31,76,70,89
Susan,50,9,78,59,9,87,46,77
Michelle,51,55,76,21,45,96,23,3
Eric,6,72,62,23,3,4,9,13
Eric,37,16,25,92,68,97,51,36
Linda,98,78,34,54,26,47,31,10
Christopher,75,98,68,12,95,27,47,9
Katherine,9,73,62,42,15,84,81,22
Melinda,83,14,80,16,14,61,63,21
Keith,17,31,43,6,24,47,84,83
Misty,19,67,23,96,44,18,87,93
Alicia,62,71,25,71,23,29,100,23
Bill,7,50,45,77,54,88,2,59
James,20,40,2,76,33,43,0,22
Angela,76,60,80,95,55,47,61,46
Robert,9,98,3,59,4,13,79,28
Christina,66,78,66,11,50,71,72,63
Steven,14,58,51,84,84,98,97,44
John,43,29,52,43,69,2,1,37
Richard,12,61,76,71,94,81,67,49
Joshua,19,29,10,9,37,75,78,64
Kristina,31,24,37,36,87,20,30,59
Amanda,49,34,4,82,21,84,100,92
Rebecca,10,65,27,57,24,89,81,64
William,10,69,32,28,31,60,70,30
Richard,83,69,46,8,1,6,9,21
Taylor,1,15,71,76,30,91,71,5
Andrew,30,21,24,80,36,23,97,88
Catherine,100,60,49,15,81,42,72,49
Evelyn,77,70,1,25,76,44,92,85
Drew,75,69,75,26,3,41,63,81
Patrick,93,69,1,1,14,44,88,50
Kathryn,8,71,53,26,38,90,18,32
Rhonda,0,99,20,27,5,12,30,8
Brenda,60,54,48,36,67,19,31,49
Caitlyn,71,30,100,95,84,36,8,38
Carol,52,95,83,80,77,100,23,73
Cody,24,38,77,100,35,75,87,38
Adam,9,44,16,40,64,80,68,84
Christine,23,33,97,6,90,93,69,61
Holly,20,78,69,8,95,33,59,90
Patrick,87,79,57,58,13,83,38,69
Megan,78,77,95,42,19,53,84,94
Danielle,41,99,17,68,41,12,55,30
Anthony,59,57,31,63,82,29,53,54
Lori,32,88,63,25,3,15,39,67
Michelle,29,78,38,61,74,96,86,29
Eric,80,35,75,92,0,30,90,50
Eddie,88,51,14,4,11,48,40,22
Keith,82,58,20,87,53,33,66,87
Mary,29,93,79,3,2,20,13,19
Tammy,54,31,27,17,49,11,54,1
Anthony,57,1,54,33,89,14,44,81
Virginia,61,81,38,97,94,91,71,57
Sarah,4,12,45,93,9,55,36,52
Karina,96,75,34,24,7,97,74,13
Nicholas,36,60,60,51,44,78,89,46
Brian,61,100,13,79,24,56,60,11
Charles,84,9,85,67,53,97,79,46
Sabrina,49,1,55,36,39,55,49,75
Jacqueline,47,7,75,39,50,53,86,83
Shawn,36,75,69,94,43,41,55,47
Stephanie,56,63,34,27,0,28,46,51
Tara,39,37,37,49,66,79,73,53
William,86,57,85,17,19,60,2,86
Beverly,28,35,28,26,90,81,95,6
Thomas,20,69,23,99,14,56,10,66
Angela,14,84,38,99,86,41,77,90
Henry,31,16,62,8,26,85,7,54
Andrew,62,17,49,81,39,87,89,15
Lisa,33,43,41,24,10,12,41,79
Alice,58,50,82,55,57,91,22,38
Cynthia,86,40,0,55,68,80,18,33
Jesus,23,94,33,5,68,83,24,8
Jim,67,7,88,29,57,81,89,31
Emily,74,6,45,100,62,86,79,9
Christopher,55,67,4,72,60,18,36,18
Amy,23,93,66,44,33,89,28,29
Nicholas,93,30,46,35,14,34,13,21
Shannon,15,17,85,92,84,3,81,72
James,67,61,10,97,94,86,42,30
Randy,17,6,30,87,47,73,96,69
Jake,34,72,66,4,11,17,85,78
Jennifer,86,79,92,54,74,22,21,70
Bradley,25,26,95,96,0,72,36,18
Larry,98,36,62,97,39,85,66,79
Michael,0,9,87,23,70,97,75,30
Timothy,50,71,30,12,82,46,65,91
Summer,95,31,85,7,52,59,8,42
Adam,3,18,93,60,33,19,41,61
James,0,42,68,53,79,68,77,15
Cory,86,79,30,96,80,23,33,76
Jacob,92,78,57,40,55,86,38,19
Michael,60,53,72,70,51,20,70,56
Brian,40,27,86,51,5,89,66,60
Patrick,9,2,77,12,58,24,8,90
Thomas,7,70,37,6,71,96,64,52
Jennifer,7,50,44,98,33,52,76,65
Mikayla,85,88,25,65,35,23,41,13
Jeffrey,99,94,60,70,68,32,44,74
Christopher,87,21,32,37,19,45,58,3
Brittany,96,77,1,82,15,81,89,17
David,100,59,15,76,78,98,92,93
Melinda,26,49,65,100,82,21,12,6
Jason,28,76,3,59,24,60,16,99
Jake,75,37,31,94,89,86,78,5
Ashley,100,88,97,80,28,0,85,57
Jonathan,65,57,31,97,7,36,4,4
Bryan,30,20,33,86,44,27,92,91
Bonnie,41,45,57,27,74,54,77,27
Molly,89,33,71,23,57,27,7,21
Misty,86,57,23,51,36,98,28,6
Sarah,66,4,10,44,72,53,6,34
Sabrina,2,5,52,41,25,56,13,80
Aaron,75,26,45,9,25,22,99,91
Lisa,56,33,100,99,55,34,67,77
Margaret,34,32,94,15,72,4,95,72
Jay,12,60,88,15,79,38,44,2
Eric,8,73,2,16,12,100,29,46
Darius,79,97,64,15,47,10,60,50
Steve,79,12,59,23,76,0,44,63
Carlos,32,65,26,46,1,41,46,91
Katelyn,8,90,27,39,34,8,78,60
Karen,26,97,67,26,58,3,31,6
Jeremy,7,66,62,60,12,21,75,1
Patrick,72,66,28,100,8,87,16,86
Karina,6,7,67,53,30,78,90,0
Jacqueline,20,17,78,83,34,47,91,87
Heather,17,58,22,34,87,90,62,97
Christopher,80,0,49,70,94,56,42,42
Jason,75,71,35,34,39,93,47,9
William,41,43,65,41,54,27,24,9
Julie,69,95,76,49,23,97,44,12
Cody,70,89,71,54,85,97,38,39
Jasmine,57,3,92,66,86,37,13,78
Kari,38,76,43,18,41,45,34,21
Kenneth,68,62,6,48,8,35,31,30
Jacqueline,10,95,95,79,39,53,20,70
Craig,62,17,64,74,29,98,67,57
Robert,100,17,100,48,90,43,94,17
Kenneth,50,26,92,67,87,55,32,66
Patty,72,43,51,93,77,36,14,15
Brandon,91,92,20,28,47,10,7,34
Brandon,18,83,10,42,48,86,64,77
Laura,30,14,93,9,94,99,71,6
Erin,61,77,10,83,39,25,45,61
Ashley,77,13,90,26,16,59,52,61
Adam,26,39,73,11,61,87,64,90
Ashley,59,14,71,56,66,4,1,5
Aaron,98,37,89,74,52,61,88,68
Joseph,55,82,23,92,8,23,82,89
Brenda,47,49,61,51,99,67,70,65
Kelly,38,8,80,13,66,3,53,86
Tammy,48,88,69,89,63,62,21,37
Ana,17,5,19,16,98,80,59,79
Joshua,49,4,94,69,1,80,31,36
Lisa,78,32,51,46,20,59,90,60
Michael,94,40,10,56,3,49,38,53
Madison,76,0,26,78,40,26,50,5
Laura,21,90,13,50,49,5,98,20
Jenna,8,20,45,18,46,0,16,98
Richard,100,22,12,10,76,38,72,42
Alfred,6,49,3,41,6,22,83,73
David,16,96,29,8,22,22,75,78
Carmen,26,82,47,48,60,98,25,35
Riley,50,29,2,86,94,33,30,18
Chad,34,64,70,67,85,67,25,13
Tiffany,32,81,57,60,16,19,15,17
Tracy,49,15,74,94,56,21,39,11
April,80,59,62,93,81,50,88,64
Timothy,82,75,43,23,54,22,55,64
Marcus,35,86,20,85,55,33,41,17
Lori,61,38,24,42,20,61,41,73
Jesse,55,32,91,40,79,1,5,14
Brett,88,23,40,31,44,70,4,55
Joseph,21,14,25,2,84,77,16,10
Brian,34,46,94,35,84,83,7,2
Daisy,8,80,17,65,28,55,11,11
Margaret,58,24,23,5,80,71,13,21
Kyle,28,69,100,36,50,20,21,79
Christopher,73,100,42,15,78,33,61,13
Katrina,46,15,19,9,30,25,33,35
Lauren,16,91,24,98,64,36,18,94
Amy,57,48,4,57,58,34,27,18
Danny,62,4,14,45,47,77,8,38
Gabrielle,74,85,45,18,7,16,71,0
Kathy,18,4,36,51,47,30,75,73
Veronica,30,44,62,44,50,94,16,96
Allison,36,42,20,67,77,73,70,56
Mark,4,64,60,56,86,47,78,49
Jessica,89,85,96,0,72,22,38,17
Melissa,31,62,86,99,0,17,22,88
Katherine,66,1,74,17,90,44,42,17
Megan,22,2,93,86,89,19,35,29
Lawrence,1,17,63,29,95,23,35,51
John,84,87,51,75,38,63,64,79
Philip,73,84,27,52,7,34,62,38
Christian,55,48,91,17,8,46,49,61
Francisco,48,59,14,45,52,1,41,19
Tammy,38,60,23,86,95,35,15,61
Theresa,24,29,87,94,22,87,29,47
Beverly,86,81,98,10,92,52,10,13
Sydney,89,29,92,32,79,60,44,88
Tami,97,74,85,92,73,63,41,8
Shawn,96,87,51,63,98,28,16,84
Travis,88,51,63,100,94,47,83,64
Mary,9,80,42,62,47,7,60,54
Catherine,91,59,29,60,73,26,64,47
Laura,35,21,5,8,32,70,87,98
Joseph,91,82,43,50,49,88,4,42
Thomas,20,21,10,55,34,49,72,85
Daniel,4,25,30,85,8,50,71,26
Annette,26,81,2,7,88,81,11,55
Devin,81,31,12,43,90,10,21,66
Darrell,48,33,41,94,70,63,52,42
Jeffery,77,18,1,34,66,52,22,85
Tara,88,94,58,19,5,5,26,93
Trevor,2,55,29,93,77,88,34,93
Benjamin,87,55,92,60,47,67,83,25
Cynthia,1,13,65,70,33,15,44,99
Christian,64,49,35,78,89,46,6,90
Allison,78,4,71,77,75,63,6,45
Michelle,45,67,84,12,49,56,52,40
Timothy,42,3,31,93,23,6,22,11
Valerie,56,64,33,47,25,64,55,48
Jennifer,47,34,44,52,30,8,100,54
Todd,54,75,6,49,47,97,1,3
Michael,62,40,69,50,47,46,62,63
Hannah,74,57,100,82,98,8,94,14
Mathew,76,43,20,5,46,26,65,72
Colton,55,28,55,33,73,71,72,75
Isabel,76,56,8,77,81,24,27,71
Elaine,13,33,98,100,52,57,20,6
Robert,83,91,97,79,11,99,66,7
Danielle,54,80,22,65,0,98,79,97
Lauren,9,95,12,32,9,14,0,63
Kristy,37,41,91,18,27,51,54,33
Andrea,24,61,74,49,25,6,14,45
Jerry,87,49,34,35,32,20,63,31
William,88,62,3,83,99,17,81,57
James,70,17,60,15,41,93,54,90
Monica,85,57,21,34,82,43,32,2
James,35,71,27,16,29,96,22,60
Justin,51,52,44,89,20,16,62,70
Courtney,44,90,61,45,25,57,88,60
Jennifer,24,66,1,58,92,41,54,30
Courtney,60,70,38,92,78,52,57,14
Tiffany,92,45,5,33,43,95,98,84
Brenda,37,99,42,46,95,48,94,41
Deanna,78,73,69,97,28,30,10,25
Tonya,97,80,59,89,17,65,51,78
Joshua,26,12,11,72,44,4,59,68
Melanie,21,60,49,22,2,32,87,44
Jessica,14,71,38,13,95,61,17,22
Stacie,15,51,45,87,56,9,55,44
Mary,44,8,63,59,45,53,47,17
Heather,18,7,10,91,99,54,72,21
Julia,32,7,83,9,7,46,23,34
Brian,0,32,9,66,48,52,25,84
Nathan,88,84,13,81,61,78,87,34
Emily,64,10,71,29,65,6,15,4
Aaron,82,62,70,96,44,13,96,100
Nicole,92,72,76,21,46,56,24,4
Kathleen,91,12,26,25,74,97,44,93
Nicholas,79,92,37,71,15,65,71,15
Deborah,20,24,57,30,28,51,33,21
George,40,20,26,86,60,6,6,83
Kenneth,9,1,31,3,56,61,89,35
Michael,3,58,59,97,57,56,64,1
Jacob,38,52,40,86,78,57,79,89
Jennifer,48,28,69,36,8,61,29,48
Caroline,76,0,0,83,98,82,21,68
David,100,10,87,56,21,76,21,89
David,34,20,14,43,12,98,72,82
Derrick,56,34,89,24,47,25,88,42
Tiffany,89,92,29,44,78,6,81,9
Tammy,74,47,81,56,37,44,66,42
Calvin,85,98,67,10,18,4,54,57
Terry,93,12,87,53,7,1,52,84
Erin,78,50,85,25,100,19,26,30
Ashley,65,18,64,45,61,66,37,94
Natalie,41,16,23,0,22,37,36,11
Mackenzie,67,58,78,44,76,93,83,30
David,28,15,62,38,25,21,31,81
Sherry,1,14,37,67,57,9,43,9
Anthony,24,68,13,35,74,7,61,75
Shannon,26,43,54,20,67,26,64,64
James,94,52,4,73,31,5,65,72
Christina,55,8,87,76,55,37,49,52
Haley,83,0,22,91,85,69,17,71
Michael,78,20,62,97,92,12,10,97
Joseph,27,37,33,15,74,8,26,26
Angelica,44,21,69,22,53,74,24,64
Terri,92,36,41,17,28,3,97,46
John,27,47,53,17,89,9,58,87
Cristian,23,90,33,60,92,21,54,61
Joshua,59,23,38,3,34,40,36,48
Mary,81,40,30,83,10,6,68,14
Devon,56,81,25,76,32,67,95,67
Barbara,66,48,26,90,54,62,97,41
Natalie,65,21,33,43,25,94,7,34
Shane,49,53,44,51,0,32,21,44
Mary,16,94,37,10,59,6,73,43
Aaron,47,40,22,44,22,49,52,78
Christopher,23,23,32,62,4,5,9,93
Stacy,50,10,1,71,76,62,29,18
Linda,33,66,75,68,2,27,60,20
Samantha,16,29,82,75,13,65,81,3
David,23,57,70,10,70,34,32,65
Lauren,78,87,93,55,25,63,3,52
Sandy,61,36,0,9,72,94,18,54
Samuel,45,58,34,15,99,23,56,69
Gabriel,17,30,69,19,100,49,22,37
Nicole,73,73,26,3,61,32,20,48
Stacy,83,72,70,50,19,84,26,12
Anna,88,93,82,68,18,32,89,56
David,2,76,30,77,72,32,59,33
Mary,65,45,3,87,53,8,27,77
Joshua,30,32,99,83,53,13,41,89
Amy,96,26,47,83,57,0,2,17
Juan,31,43,73,33,54,54,2,48
Alexander,3,43,69,59,54,90,41,72
Beth,20,97,52,43,77,23,27,32
Dana,82,52,98,48,67,46,11,75
Lauren,93,53,7,67,96,76,56,12
Michael,92,75,41,51,26,95,88,19
Meagan,25,45,39,94,52,83,23,92
Bryan,68,24,88,36,66,84,48,8
Donald,42,73,29,2,81,77,79,21
Dorothy,47,9,29,62,46,61,8,42
Douglas,5,26,59,23,82,29,65,79
Michael,22,81,82,48,59,55,38,70
Tamara,47,81,85,83,79,5,98,86
Samuel,30,5,99,54,78,22,70,39
Angela,43,46,90,79,86,39,45,92
Kayla,84,29,12,78,44,75,98,62
Gwendolyn,14,46,25,30,76,57,57,15
Melissa,98,55,60,1,68,50,19,11
William,90,34,29,73,61,77,94,98
Laura,2,81,38,97,59,86,89,97
Brandon,79,9,48,31,66,49,9,80
Logan,78,59,26,50,1,100,89,60
Jeffrey,91,23,22,13,8,49,15,40
Ricky,31,71,69,16,88,78,67,70
Melissa,85,75,27,72,44,91,10,18
Matthew,1,0,66,39,95,50,27,65
Kristen,10,47,66,41,45,71,50,80
Tammy,34,53,41,4,33,0,5,54
Heather,57,21,85,89,19,27,66,23
Rachel,27,21,32,86,33,15,90,39
Carol,93,43,84,28,2,65,84,49
Jessica,86,4,46,18,100,8,53,60
Tina,67,61,27,66,65,78,34,42
Kyle,73,38,56,42,43,79,36,99
Alicia,17,40,34,47,90,72,80,97
Michael,71,97,3,73,51,60,52,5
Andrew,98,89,90,99,10,84,62,58
Jessica,37,83,76,93,11,37,88,51
Tabitha,73,57,48,28,28,77,18,75
Jonathan,33,85,5,75,89,95,100,42
Sharon,6,44,74,38,75,1,54,93
Alex,0,20,91,93,52,61,37,100
Jonathan,20,1,45,98,4,13,25,63
Nicholas,25,72,49,71,64,67,31,38
Brian,5,100,19,10,22,14,69,69
Benjamin,58,49,10,52,97,22,88,62
Lisa,41,52,13,6,2,2,53,36
Natalie,0,70,40,64,20,95,25,34
Rhonda,72,74,92,20,5,29,62,58
Ricky,93,92,96,57,99,13,54,96
Alvin,93,43,33,66,52,11,41,31
Mary,19,32,91,59,55,89,34,90
Jessica,98,44,65,60,45,77,25,45
Olivia,100,16,38,50,24,62,63,44
Angela,11,61,17,37,22,34,43,37
Jennifer,62,23,76,1,6,50,90,75
William,71,5,54,37,16,29,57,69
Karen,83,86,29,38,71,45,13,88
Ryan,67,13,63,93,42,78,100,84
Marie,48,71,70,3,19,9,40,9
Melissa,71,9,23,22,86,13,90,47
William,75,90,36,14,49,50,81,23
Stephanie,28,76,4,77,92,52,39,26
Dylan,61,40,69,38,6,9,57,24
Joseph,64,58,54,46,13,37,10,0
Albert,22,11,74,92,5,98,40,80
Nicholas,54,44,21,21,84,95,4,86
Darius,20,89,79,41,38,98,55,21
Jacqueline,27,100,65,8,2,47,89,91
Wendy,50,61,72,70,100,87,28,73
Adam,48,74,19,75,85,82,19,85
David,71,39,1,22,57,19,49,73
Daniel,91,5,90,44,92,73,65,69
Jeffrey,24,98,99,41,93,1,30,8
Amy,57,74,27,92,48,3,74,22
Jessica,38,91,45,57,99,94,89,96
Austin,48,17,58,81,23,0,74,72
Tamara,76,12,83,26,42,59,4,11
Melissa,26,88,2,19,39,63,38,81
Erica,74,46,8,91,60,72,21,17
Andrew,95,59,24,84,8,92,42,54
Vincent,3,29,35,17,46,65,50,39
Jacob,11,94,97,79,1,71,91,73
Dustin,35,51,34,98,30,92,30,28
Desiree,79,50,47,93,71,39,31,7
Christine,7,84,26,67,67,7,36,76
Kimberly,41,86,5,51,83,0,58,42
Adam,82,75,41,12,75,85,19,65
Lynn,87,85,96,89,41,91,8,3
Melinda,1,47,92,63,39,0,29,54
Kelsey,77,25,4,99,61,25,42,39
Michael,82,81,2,36,4,12,19,66
Julia,1,18,39,21,10,18,41,35
Rachel,3,26,31,14,68,82,0,14
Tammy,20,12,4,30,11,31,88,28
Alexis,88,61,39,67,17,68,3,34
Nicole,88,70,41,16,82,61,0,64
Lee,30,10,8,28,76,4,42,6
Timothy,81,22,73,20,85,36,41,13
Anthony,98,30,54,68,9,77,75,99
Sandra,8,90,14,23,34,40,15,85
Allen,68,32,91,67,8,73,70,34
Sarah,2,37,57,18,94,95,66,50
Julia,3,36,21,62,80,25,54,69
Christian,37,32,74,82,83,50,77,34
Ray,77,25,18,29,44,94,61,20
Kimberly,8,55,83,44,68,25,46,31
Jennifer,28,27,16,71,91,68,75,70
Cheryl,86,1,55,6,6,44,26,96
Patricia,23,0,17,20,85,34,13,5
Audrey,42,93,33,99,81,79,44,26
Eric,4,19,51,58,33,34,12,5
Thomas,37,39,34,64,5,14,42,27
Joseph,79,19,23,74,63,63,93,42
Valerie,40,61,56,32,75,18,75,21
Michael,62,20,28,43,54,3,4,2
Gina,97,97,81,99,9,96,5,20
Paul,46,73,15,15,11,14,70,26
Priscilla,72,54,77,22,19,10,16,64
Jonathan,69,24,18,73,22,19,44,49
Ashley,65,81,77,49,44,97,81,25
Jennifer,59,36,18,57,72,62,84,28
Anne,8,18,69,42,85,83,51,41
Timothy,39,32,37,52,31,34,70,72
Douglas,52,60,2,5,70,5,50,32
Christina,88,17,78,95,95,27,17,94
Charlotte,100,29,66,84,87,24,19,22
Mary,66,41,100,11,34,48,25,14
Todd,31,8,99,12,92,31,90,34
Willie,99,74,32,50,46,74,26,88
Andrew,71,1,33,75,88,26,91,51
Roberto,88,12,52,34,26,44,75,55
Karen,85,69,90,76,81,15,45,10
Shannon,19,48,23,69,17,55,93,23
Kelly,89,23,10,71,18,38,48,49
Christopher,65,14,6,70,0,20,1,3
Christopher,7,93,15,97,86,6,23,39
Amy,3,100,60,36,73,43,29,40
Heather,34,99,100,63,47,57,5,48
Thomas,62,80,44,89,16,30,71,87
Brian,47,21,52,81,82,18,71,54
James,75,98,74,89,76,88,11,18
Brandon,38,37,86,54,74,21,66,98
Andrew,7,48,14,36,57,51,83,86
Samantha,17,66,55,96,86,13,14,87
Kiara,97,93,31,89,1,75,39,34
Jeffrey,69,66,90,16,19,86,21,81
Parker,15,94,87,4,10,69,17,34
Jeffrey,88,9,35,69,17,49,58,23
Michael,51,47,73,74,21,35,18,29
Shannon,80,59,17,53,50,88,37,65
James,56,5,8,43,18,49,80,30
Wayne,65,3,67,12,2,76,82,83
Kathryn,16,48,71,12,26,46,67,46
Steven,53,94,53,0,15,10,49,84
Lauren,98,40,69,21,78,92,88,14
Elizabeth,80,24,19,23,31,6,45,82
Nathan,47,64,28,74,28,5,73,5
Cheryl,65,82,75,51,46,18,35,73
Kayla,42,45,94,29,47,80,31,27
Brian,60,67,1,77,44,56,79,78
Norma,90,73,58,81,16,70,61,69
Matthew,79,100,19,56,40,15,91,12
Christopher,27,65,38,60,64,84,31,57
Pamela,7,10,52,63,2,52,16,85
Emily,94,51,76,54,35,60,14,47
Darlene,6,78,93,44,24,92,93,16
Timothy,43,28,81,0,1,75,80,92
Michael,2,84,45,42,75,0,6,70
Jacob,94,43,52,83,18,12,89,72
Andrea,94,59,92,10,88,74,67,68
Brandy,33,5,13,75,54,80,89,51
Lisa,35,66,54,1,94,15,64,34
Steven,17,32,14,67,7,98,27,88
Kaitlyn,59,59,91,14,63,47,35,82
Nathan,96,20,38,90,95,46,39,93
Ryan,81,2,17,34,33,5,60,72
Sarah,28,31,83,62,90,68,80,70
Timothy,99,17,16,82,49,16,43,64
Zoe,54,66,24,56,50,50,98,94
Heather,60,23,69,46,98,4,91,57
Stephanie,49,31,95,34,55,13,83,79
Rachel,90,47,55,34,14,35,42,74
Terry,15,6,35,1,7,76,52,12
Anthony,36,4,34,36,93,92,36,65
Lindsey,11,7,16,50,57,45,85,87
Jennifer,20,10,72,1,42,48,13,34
James,31,89,77,24,87,53,40,84
Scott,84,72,69,34,9,38,16,96
Jason,37,80,39,88,17,14,62,98
Austin,64,53,15,68,13,26,36,92
Tim,48,34,86,7,58,65,60,12
Jonathan,42,61,55,13,52,57,62,97
Rachael,46,64,99,40,94,69,82,7
Brittany,94,95,0,68,17,37,48,38
Stacy,46,92,47,92,62,88,55,26
Kathy,19,3,32,27,10,76,99,41
Robert,99,27,45,2,88,69,89,21
Morgan,75,17,61,61,82,50,53,17
Robert,79,10,89,54,14,24,25,9
Eric,11,36,37,45,33,35,71,71
Christine,34,22,5,41,48,100,79,77
Michelle,74,55,30,100,94,61,8,95
Dustin,20,57,45,30,15,67,17,7
Sarah,10,77,30,47,67,98,34,75
Heather,90,68,55,95,6,68,58,38
Charles,54,98,52,59,15,33,19,81
Brenda,67,94,6,63,36,69,54,31
Kimberly,78,20,24,57,44,12,54,50
Raymond,81,8,11,68,89,38,56,95
Tiffany,45,86,9,25,71,26,90,30
Robert,33,36,36,2,61,86,84,79
Casey,52,89,41,37,97,30,74,0
Stephanie,38,76,97,99,70,54,47,47
Joseph,87,70,96,29,2,30,19,41
Annette,57,40,3,85,90,7,2,49
Stacy,8,0,37,78,23,100,70,7
Robert,2,44,97,95,16,11,43,0
Jessica,37,10,31,57,24,9,72,20
Courtney,18,20,32,15,40,10,67,63
Nathaniel,91,21,76,9,80,14,92,25
Amanda,89,92,4,83,3,4,29,83
Bradley,76,6,81,38,3,98,9,66
Mike,11,25,96,42,97,62,98,9
Debbie,92,5,27,13,1,84,67,67
William,80,54,5,52,60,66,67,36
Gary,88,15,48,18,62,49,19,83
Christopher,47,44,35,37,19,80,20,22
Kimberly,31,0,33,24,52,63,86,85
Laura,66,15,93,41,1,64,85,31
Derek,64,66,75,1,11,83,30,36
Mark,0,71,47,48,66,31,73,44
Nathaniel,96,51,48,83,57,13,13,52
Angela,41,43,61,91,50,76,16,39
Christian,28,17,94,87,38,100,1,50
Chelsea,38,16,15,94,84,67,95,34
Timothy,56,36,37,39,14,27,30,89
Katrina,76,76,51,50,19,91,16,62
Sandra,74,13,36,20,62,28,1,73
Joseph,81,3,14,37,93,57,98,56
Miranda,87,51,37,34,86,77,100,61
Tyrone,8,18,5,42,58,20,83,32
Blake,40,11,63,44,30,30,91,73
John,46,76,62,76,25,99,36,71
Michelle,6,77,61,19,58,39,40,11
Kathryn,56,27,100,72,70,58,97,35
Michael,48,62,64,76,69,91,41,7
Michael,75,43,56,86,77,14,0,81
Cynthia,95,52,17,5,25,90,99,16
Monica,45,21,98,58,43,89,42,72
Michael,55,8,83,26,80,76,37,47
Kevin,61,27,13,76,6,34,44,73
Robert,65,54,82,41,24,98,43,98
Sandra,59,45,34,100,28,15,83,55
Robert,71,58,88,65,86,0,1,75
Dylan,57,59,36,30,56,48,25,59
Cameron,86,11,7,44,76,29,98,19
Joseph,65,4,94,51,56,42,60,75
Sonia,25,61,39,23,40,33,55,1
Cynthia,25,91,17,96,92,49,53,27
Eric,26,13,1,38,82,51,43,37
Patrick,58,5,68,35,53,65,27,11
Nancy,53,87,25,12,10,14,82,24
Daniel,45,29,6,85,77,58,68,13
Michael,3,89,88,30,94,58,21,36
Rebecca,27,23,76,18,82,26,31,98
Ashley,42,64,66,62,65,5,59,35
Michael,39,26,65,60,96,48,23,2
Leslie,63,95,38,59,49,79,7,74
Ethan,33,21,36,60,80,53,69,63
Katherine,80,86,48,95,9,64,27,18
William,10,16,75,32,23,86,78,22
Daniel,8,72,49,11,20,28,77,11
Jeff,54,3,23,56,1,87,79,11
Morgan,55,41,52,82,73,17,85,17
Kelly,66,20,18,97,42,13,67,81
Victoria,62,18,53,11,33,75,63,46
Brian,4,65,56,14,0,7,92,9
Ashley,99,65,96,18,96,21,84,69
Mark,19,69,74,65,65,68,87,24
Anthony,42,17,35,62,61,84,5,90
Adam,99,65,72,28,15,55,65,7
Alice,72,19,33,85,40,14,6,90
Aimee,6,12,55,90,50,92,52,24
Jennifer,65,40,39,39,87,74,11,6
Monica,13,74,4,13,60,46,14,1
Jill,50,81,74,46,15,79,23,70
Joshua,96,29,77,1,48,82,89,51
Rhonda,100,53,73,82,28,58,58,17
Kathryn,80,99,76,51,19,68,58,77
Darryl,53,70,65,64,6,65,9,16
Brittany,91,89,91,7,16,21,48,98
Christina,3,37,65,95,4,18,19,70
Melanie,51,60,58,0,23,98,88,97
Deborah,33,66,53,18,27,26,22,71
Christopher,68,0,92,73,61,46,43,28
David,83,24,89,75,4,76,24,13
Tiffany,56,10,59,59,1,23,55,61
Lauren,94,56,74,40,89,62,20,72
Stacey,23,40,93,54,23,13,63,26
Ryan,73,13,56,53,61,31,44,100
Gregory,12,97,6,61,81,5,23,38
Jasmine,66,28,0,25,44,73,6,75
David,21,16,31,52,90,68,72,34
Frank,41,68,37,27,25,81,62,98
Mark,83,2,15,79,77,61,96,32
Kari,61,43,5,54,11,70,8,85
Steve,14,85,38,98,12,65,32,44
Stephanie,6,31,28,29,84,73,48,21
Debra,85,0,27,75,5,5,0,75
Edward,71,84,13,15,50,8,12,52
Melissa,53,29,47,15,16,26,95,98
Tammy,43,64,9,51,58,46,30,64
Glenn,47,63,94,56,58,62,62,55
Donald,35,73,75,80,65,31,33,33
Daniel,1,19,83,12,36,38,7,36
Thomas,83,99,30,65,8,31,42,24
Thomas,34,78,6,48,42,67,51,79
Paul,60,86,73,45,60,69,100,91
Craig,13,77,63,37,81,86,8,89
Frank,27,80,41,45,47,86,43,76
